    115,   21.6992893,   4.52209759,  0.390050858
    116,   22.4968719,   4.52204514,  0.389959455
    117,   22.4970226,   4.52286482, -0.391380012
    118,   21.9998856,   5.26842594,  0.291757822
    119,   23.2498474,   4.52199507,  0.389873147
    120,          24.,   4.52286482, -0.391380012
    121,        23.25,   4.52286482, -0.391380012
    122,   21.1649857,   4.85461235,  0.346340358
    123,   17.6789913,  -3.40142202, -0.848796785
    124,          18.,  -5.94650745,  -1.76969898
    125,       18.125,  -6.93795204,  -1.90022516
    126,        17.25,  -6.35960913,  -1.82408488
    127,        17.25,  -5.36816454,  -1.69355869
    128,   18.0635815,  -6.45222855, -0.986461163
    129,   18.1242638,  -6.93848276,   1.89930618
    130,   14.4996061, -0.218612507,   1.01380932
    131,   13.0613146,  0.661569476,  0.897205174
    132,         12.5,    1.5446136, -0.785053372
    133,   12.4998455,   1.54426229, 0.0146825789
    134,    13.499651,  0.662656724,  0.897283316
    135,   15.0053444,  -5.90150404, 0.0488625802
    136,   14.9360895,  -6.45214891, -0.987067997
    137,     14.81215,  -7.43525743,   -1.1735574
    138,   14.7505646,  -7.92483616,  -2.03084159
    139,       15.625,  -8.35425758,  -2.08703065
    140,         16.5,  -7.85857964,  -2.02142811
    141,       17.375,  -7.36285734,  -1.95616496
    142,         16.5,  -5.86388683,  -1.75882185
    143,   14.7996721,  -7.53160763,  0.683535993
    144,   17.3741913,  -8.35478306,   2.08585811
    145,   17.3742409,  -7.36333799,   1.95533192
    146,   18.2486496,  -7.92546415,    2.0292294
    147,   18.3741608,  -8.92138863,   2.16033006
    148,   14.6745119,  -8.52357101,   1.06579185
    149,    14.738203,  -8.02046394, -0.317848295
    150,   14.6819792,  -8.46760082,  -1.23377252
    151,   15.0619574,  -5.45153189,   0.80463028
    152,   18.4998474,   4.52507353,  0.390053689
    153,   17.4998474,   4.52513981,  0.390168309
    154,   16.9998665,   4.89696455,  0.341278285
    155,   16.4998856,   5.26878977,   0.29238826
    156,         15.5,   5.26926374, -0.293509483
    157,         16.5,   5.26921272, -0.293121427
    158,          16.,   4.89744616, -0.342262775
    159,         16.5,   4.52562904, -0.391016066
    160,         18.5,   4.52562904, -0.391016066
    161,          18.,   4.89742088, -0.342068762
    162,         17.5,   4.52562904, -0.391016066
    163,          17.,   4.89742088, -0.342068762
    164,   21.1651211,   4.85534382, -0.347608268
    165,    19.999382,   4.89788055, -0.342008263
    166,         19.5,   5.26921272, -0.293121427
    167,   18.4998856,   5.26865721,  0.292159021
    168,   17.4998856,   5.26872349,  0.292273641
    169,          22.,   5.26921272, -0.293121427
    170,   21.3004055,    6.0127964, -0.195226789
    171,   22.0981426,   6.75390196, -0.0976583809
    172,   22.3032112,   6.02214622, -0.193995878
    173,         20.5,   5.26921272, -0.293121427
    174,          23.,   4.89742088, -0.342068762
    175,   22.3031349,   6.02133894,  0.192597479
    176,   22.0981045,    6.7531085, 0.0962834582
    177,   21.3003292,   6.01205587,  0.193943337
    178,   20.4998856,   5.26852512,  0.291929752
    179,   19.9992485,   4.89722586,  0.340873986
    180,   22.9998665,   4.89656782,  0.340590537
    181,   23.9998474,   4.52194548,  0.389787167
    182,   19.4975262,   4.52562904, -0.391016066
    183,   18.9993801,   4.89696026, -0.342129409
    184,    18.187542,  -7.43534374,  -1.17290246
    185,   18.2494354,  -7.92492533,  -2.03016257
    186,       17.375,  -8.35430241,  -2.08669114
    187,       15.625,  -7.36281252,  -1.95650458
    188,   12.4996967,   1.54392588,  0.780757308
    189,         12.5,   2.29508233, -0.686252296
    190,   12.4997349,   2.29439449,  0.681956172
    191,   12.1975164,   2.29438996,   0.68180424
    192,   12.1977816,   2.29509759, -0.686369538
    193,   11.8994322,   3.03468418,  0.584192157
    194,    12.499773,   3.03797817,  0.584061503
    195,         12.5,   3.03866577, -0.588357627
    196,   11.8996592,    3.0354116, -0.589023054
    197,   12.4998112,   3.78156185,  0.486166835
    198,   14.9478922,  -6.35597038,  0.859626651
    199,    14.625001,  -8.92074585,  -2.16200519
    200,    14.500001,  -9.91218472,  -2.29257989
    201,    14.375001,  -10.9036236,  -2.42315459
    202,   14.4433022,  -10.3602047,  -1.17011058
    203,   14.5068474,  -9.85463715, -0.00434662541
    204,   14.5608931,  -9.42465305,  0.992568433
    205,   14.4991112,  -9.91273975,   2.29006577
    206,   15.5021448,  -10.3449669,   2.34747577
    207,   14.3740606,  -10.9041862,   2.42052913
    208,   15.3740606,  -10.9041719,   2.42103171
    209,   14.2490101,  -11.8935795,   2.55072212
